popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,genre
57,0.0508,0.7070000000000001,181958,0.618,0.0,0.102,-7.154,0.142,89.90100000000001,0.261,1
38,0.888,0.433,65040,0.11900000000000001,0.768,0.0938,-15.91,0.0389,92.682,0.0815,0
0,0.937,0.34299999999999997,428347,0.0956,0.63,0.6890000000000001,-25.383000000000003,0.0477,75.483,0.254,0
54,0.9940000000000001,0.21100000000000002,184707,0.007559999999999999,0.89,0.0734,-33.123000000000005,0.0455,118.24700000000001,0.0391,0
78,0.431,0.484,204280,0.731,0.0,0.151,-6.694,0.0379,101.654,0.51,1
67,0.113,0.5660000000000001,184154,0.366,0.18100000000000002,0.155,-12.808,0.027999999999999997,129.959,0.237,1
34,0.78,0.48200000000000004,290067,0.29100000000000004,0.8420000000000001,0.196,-17.813,0.0541,121.60799999999999,0.41100000000000003,0
80,0.214,0.531,177787,0.752,0.0,0.145,-3.33,0.2,192.44299999999998,0.884,1
73,0.256,0.6609999999999999,330987,0.52,0.0246,0.105,-8.367,0.027999999999999997,127.089,0.42700000000000005,1
76,0.0152,0.8170000000000001,213080,0.6459999999999999,0.0,0.125,-5.12,0.249,162.898,0.835,1
60,0.0747,0.7979999999999999,236400,0.904,6.62e-06,0.0522,-3.3160000000000003,0.0476,135.00799999999998,0.966,1
64,0.000672,0.6809999999999999,218025,0.8909999999999999,1.07e-06,0.0631,-4.28,0.0408,100.008,0.556,1
3,0.99,0.405,338920,0.0602,0.851,0.146,-20.230999999999998,0.0536,80.107,0.0594,0
24,0.9840000000000001,0.235,297427,0.10300000000000001,0.078,0.917,-23.087,0.0537,81.868,0.0365,0
61,0.0256,0.733,217561,0.777,0.0,0.239,-2.83,0.0791,88.494,0.7240000000000001,1
28,0.883,0.461,250806,0.201,6.95e-05,0.111,-17.073,0.0554,101.99600000000001,0.556,0
38,0.873,0.262,81293,0.272,0.836,0.0942,-19.119,0.0384,81.443,0.435,0
72,0.0197,0.39899999999999997,216120,0.787,6.07e-05,0.0685,-2.88,0.0499,117.089,0.5720000000000001,1
81,0.36700000000000005,0.52,345133,0.5379999999999999,0.00187,0.11900000000000001,-8.109,0.20600000000000002,141.894,0.177,1
62,0.5770000000000001,0.584,194788,0.556,0.0,0.125,-7.117999999999999,0.0637,127.337,0.752,1
68,0.162,0.687,231133,0.7829999999999999,1.3500000000000001e-05,0.114,-4.44,0.0386,129.964,0.44299999999999995,1
74,0.171,0.684,237307,0.612,1.53e-05,0.10300000000000001,-4.6530000000000005,0.0287,93.964,0.561,1
0,0.973,0.32899999999999996,351347,0.231,0.95,0.11,-17.475,0.0387,135.116,0.258,0
40,0.9690000000000001,0.14400000000000002,292947,0.233,0.9309999999999999,0.128,-12.497,0.0386,66.876,0.0399,0
54,0.0368,0.5,298293,0.45799999999999996,5.55e-06,0.0897,-7.0329999999999995,0.0269,93.98700000000001,0.132,1
59,0.536,0.7959999999999999,196570,0.794,0.29,0.0896,-5.6610000000000005,0.0386,136.055,0.853,1
32,0.973,0.423,486600,0.263,0.9059999999999999,0.0912,-15.892999999999999,0.0337,144.588,0.322,0
59,0.175,0.643,270107,0.868,0.000463,0.0794,-3.9530000000000003,0.0578,115.978,0.513,1
36,0.7959999999999999,0.32799999999999996,276613,0.0513,0.318,0.0992,-25.986,0.0334,133.308,0.273,0
36,0.972,0.162,521627,0.0577,0.89,0.11,-18.72,0.0416,72.21600000000001,0.0363,0
0,0.948,0.41200000000000003,100427,0.0269,0.0,0.226,-29.820999999999998,0.0667,121.12100000000001,0.11800000000000001,0
62,0.142,0.527,196905,0.418,0.775,0.139,-10.204,0.0277,129.516,0.218,1
60,0.233,0.868,204311,0.5479999999999999,2.67e-06,0.18100000000000002,-7.864,0.171,139.999,0.557,1
81,0.426,0.773,269187,0.8190000000000001,0.0,0.0679,-5.946000000000001,0.11800000000000001,92.99,0.585,1
31,0.9740000000000001,0.153,77173,0.0459,0.71,0.114,-25.249000000000002,0.0434,102.788,0.0402,0
42,0.00195,0.557,320000,0.818,0.0,0.10300000000000001,-8.21,0.0383,95.001,0.353,0
24,0.99,0.35,285200,0.0205,0.857,0.195,-23.349,0.0417,67.296,0.0383,0
21,0.986,0.332,303640,0.11900000000000001,0.068,0.107,-19.191,0.0351,98.846,0.449,0
38,0.875,0.18,438413,0.0464,0.809,0.105,-24.638,0.0489,86.9,0.0768,0
67,0.0584,0.9670000000000001,242733,0.583,0.0,0.0519,-5.562,0.0789,117.0,0.9640000000000001,1
66,0.282,0.847,252267,0.55,0.000266,0.113,-9.285,0.3,88.01700000000001,0.529,1
79,0.17600000000000002,0.65,181812,0.6829999999999999,2.8199999999999998e-05,0.0832,-5.284,0.0704,102.96799999999999,0.228,1
38,0.981,0.254,429002,0.00822,0.9329999999999999,0.0977,-29.215999999999998,0.0495,111.59,0.0363,0
77,0.16699999999999998,0.491,189187,0.867,0.0,0.45799999999999996,-2.313,0.10300000000000001,167.965,0.602,1
62,0.282,0.706,209165,0.457,0.008490000000000001,0.0614,-9.359,0.0383,78.014,0.723,1
0,0.941,0.37,819067,0.175,3.76e-05,0.588,-18.026,0.043,107.24700000000001,0.179,0
72,0.24100000000000002,0.672,215173,0.623,0.0,0.0848,-5.699,0.0297,92.01799999999999,0.617,1
70,0.268,0.42100000000000004,228840,0.47600000000000003,0.0,0.0816,-7.692,0.0298,169.78400000000002,0.3,1
64,0.26,0.408,223373,0.79,0.00027,0.765,-8.138,0.10300000000000001,122.624,0.34700000000000003,1
35,0.96,0.17800000000000002,579107,0.0415,0.8,0.0741,-19.128,0.0416,89.19200000000001,0.0507,0
70,0.39899999999999997,0.5489999999999999,214762,0.675,0.0,0.18100000000000002,-5.6370000000000005,0.0332,119.898,0.20600000000000002,1
64,0.982,0.41700000000000004,219550,0.102,0.7859999999999999,0.0905,-21.011,0.0415,84.23299999999999,0.0397,1
31,0.887,0.406,152800,0.0133,0.0235,0.23199999999999998,-31.135,0.0378,135.556,0.331,0
62,0.401,0.684,228966,0.512,0.0,0.1,-7.232,0.0401,127.90799999999999,0.354,1
31,0.992,0.33399999999999996,270827,0.0644,0.9359999999999999,0.106,-24.566,0.0392,99.889,0.184,0
36,0.981,0.349,856053,0.268,0.882,0.0817,-17.238,0.0588,82.29700000000001,0.395,0
37,0.945,0.182,291800,0.0318,0.0513,0.0967,-25.575,0.0416,70.237,0.102,0
70,0.0738,0.51,268867,0.9309999999999999,0.0,0.5,-3.302,0.34700000000000003,201.93599999999998,0.53,1
27,0.9790000000000001,0.17600000000000002,82893,0.0146,0.863,0.0951,-35.372,0.0323,75.944,0.342,0
57,0.0055899999999999995,0.598,211640,0.882,0.0,0.285,-4.531000000000001,0.0308,77.494,0.7190000000000001,1
60,0.0016600000000000002,0.509,185733,0.887,7.98e-06,0.0994,-3.785,0.0958,161.99,0.6609999999999999,1
43,0.774,0.33299999999999996,261267,0.306,0.968,0.0816,-11.599,0.0274,93.32600000000001,0.18899999999999997,0
76,0.552,0.48700000000000004,270413,0.45799999999999996,0.0257,0.11699999999999999,-7.761,0.0371,115.98899999999999,0.207,1
73,0.503,0.326,312000,0.685,0.0,0.42700000000000005,-5.5760000000000005,0.179,86.882,0.409,1
59,0.00265,0.624,230707,0.757,1.87e-06,0.18899999999999997,-2.94,0.0296,121.07,0.6579999999999999,1
42,0.991,0.484,217227,0.146,0.96,0.0855,-19.951,0.0394,127.556,0.55,0
61,0.00116,0.746,173893,0.764,8.19e-06,0.0867,-5.066,0.0423,137.98,0.518,1
26,0.955,0.317,304813,0.0123,0.40399999999999997,0.172,-30.127,0.0463,73.514,0.153,0
25,0.96,0.21,1237280,0.413,0.804,0.11199999999999999,-15.782,0.0336,83.92299999999999,0.22,0
76,0.11699999999999999,0.638,243147,0.738,0.000384,0.6890000000000001,-4.976,0.0292,97.021,0.657,1
66,0.0143,0.5770000000000001,234040,0.5760000000000001,0.0,0.602,-6.2989999999999995,0.0563,133.97299999999998,0.12,1
0,0.99,0.5,97741,0.00916,0.873,0.096,-30.828000000000003,0.0532,136.556,0.113,0
33,0.784,0.499,147653,0.45899999999999996,0.8029999999999999,0.308,-14.102,0.0387,133.373,0.6990000000000001,0
38,0.992,0.175,82610,0.142,0.011000000000000001,0.519,-22.66,0.0411,73.794,0.215,0
40,0.992,0.126,335973,0.0575,0.907,0.133,-30.823,0.0595,61.871,0.223,0
70,0.09,0.5660000000000001,241427,0.586,0.0,0.0976,-7.444,0.131,95.03200000000001,0.273,1
0,0.9540000000000001,0.11800000000000001,214587,0.124,0.0238,0.667,-29.791999999999998,0.0788,80.778,0.0387,0
73,0.102,0.816,210933,0.747,0.0,0.263,-6.468,0.0411,97.01899999999999,0.848,1
33,0.927,0.0792,148293,0.0409,0.9279999999999999,0.0942,-28.675,0.0469,81.78,0.0266,0
68,0.000264,0.41100000000000003,205960,0.986,0.00148,0.371,-2.522,0.0583,165.981,0.649,1
36,0.973,0.188,823560,0.121,0.897,0.11599999999999999,-19.230999999999998,0.0371,54.367,0.0767,0
65,0.245,0.625,196436,0.5479999999999999,0.0,0.111,-11.189,0.365,100.11,0.517,1
65,0.18100000000000002,0.607,221280,0.6729999999999999,0.0,0.069,-6.484,0.0611,88.95200000000001,0.215,1
56,0.961,0.20800000000000002,191867,0.276,0.92,0.129,-14.648,0.0293,177.108,0.231,0
19,0.988,0.299,72720,0.16,0.9259999999999999,0.0836,-27.28,0.0411,85.09,0.16,0
22,0.963,0.369,587984,0.275,0.593,0.114,-17.019000000000002,0.0346,144.219,0.39799999999999996,0
12,0.971,0.354,438360,0.069,0.0,0.6779999999999999,-23.651999999999997,0.0803,79.157,0.122,0
61,0.794,0.21899999999999997,189478,0.36200000000000004,1.0300000000000001e-05,0.11199999999999999,-8.615,0.0327,89.819,0.233,1
57,0.81,0.713,247933,0.319,5.71e-06,0.142,-11.099,0.027999999999999997,94.04299999999999,0.47200000000000003,1
22,0.983,0.0935,204507,0.0307,0.9309999999999999,0.278,-27.355,0.0408,86.992,0.0374,0
19,0.992,0.15,275160,0.0362,0.873,0.0435,-23.471999999999998,0.0438,103.65799999999999,0.0713,0
65,0.139,0.8690000000000001,180000,0.526,0.0,0.11900000000000001,-5.766,0.111,128.997,0.217,1
63,0.0791,0.563,209924,0.58,0.0,0.085,-4.869,0.0459,132.85399999999998,0.26,1
28,0.9940000000000001,0.33399999999999996,310707,0.0141,0.9129999999999999,0.12300000000000001,-29.211,0.0651,83.96600000000001,0.0489,0
35,0.00224,0.531,239200,0.982,7.2e-05,0.409,-4.084,0.0522,110.038,0.601,0
54,5.550000000000001e-05,0.303,221467,0.9390000000000001,0.0128,0.10800000000000001,-6.377000000000001,0.0671,169.97,0.369,0
69,0.285,0.382,221596,0.379,3.24e-06,0.0858,-9.423,0.0515,175.515,0.14800000000000002,1
45,0.000558,0.505,218867,0.961,0.0,0.0857,-3.7510000000000003,0.046,94.99799999999999,0.551,0
65,0.631,0.39899999999999997,213492,0.491,0.0,0.171,-8.992,0.0714,94.542,0.35600000000000004,1
66,0.0397,0.546,203475,0.645,0.0,0.107,-6.4,0.0527,101.57799999999999,0.457,1
71,0.0272,0.5770000000000001,168613,0.9390000000000001,0.0,0.24,-1.3519999999999999,0.10800000000000001,105.09200000000001,0.7140000000000001,1
32,6.32e-05,0.369,303413,0.982,0.00010700000000000001,0.245,-3.697,0.0606,192.96200000000002,0.604,0
36,0.8370000000000001,0.107,222840,0.136,0.8740000000000001,0.203,-15.002,0.0339,82.053,0.039,0
49,0.000554,0.493,340622,0.963,3.65e-05,0.091,-5.421,0.177,75.02,0.19899999999999998,0
29,0.9940000000000001,0.18,418240,0.0716,0.581,0.125,-18.78,0.0436,130.35399999999998,0.0586,0
40,0.845,0.607,187800,0.474,0.94,0.124,-11.24,0.0282,139.89,0.805,0
16,0.992,0.493,49627,0.0113,2.9299999999999997e-05,0.151,-15.297,0.0639,74.937,0.0915,0
72,0.0493,0.904,177748,0.575,0.0,0.256,-7.8229999999999995,0.34600000000000003,141.039,0.359,1
81,0.853,0.696,270520,0.332,0.433,0.0848,-12.834000000000001,0.0425,150.13,0.0628,1
29,0.9079999999999999,0.21,519960,0.0413,0.38799999999999996,0.0878,-25.186999999999998,0.053,114.616,0.0445,0
22,0.988,0.0629,389800,0.24600000000000002,0.884,0.166,-16.092,0.0433,70.275,0.0353,0
0,0.978,0.205,100200,0.297,0.9470000000000001,0.389,-18.297,0.0349,97.75399999999999,0.16699999999999998,0
63,0.124,0.77,214520,0.703,0.0,0.0626,-6.032,0.0358,94.959,0.873,1
61,0.034,0.846,216277,0.809,0.0,0.151,-3.6189999999999998,0.287,85.01100000000001,0.267,1
31,0.838,0.163,203800,0.0986,0.924,0.145,-22.017,0.0363,85.28200000000001,0.087,0
65,0.337,0.5589999999999999,254693,0.535,0.0,0.105,-8.136000000000001,0.27399999999999997,96.98899999999999,0.62,1
63,0.281,0.782,240173,0.835,0.0,0.45899999999999996,-4.2780000000000005,0.28300000000000003,80.014,0.527,1
67,0.0367,0.602,198000,0.601,0.0045899999999999995,0.312,-8.521,0.0411,122.01299999999999,0.858,1
0,0.9390000000000001,0.276,120347,0.0512,0.179,0.10300000000000001,-21.305999999999997,0.0415,65.13600000000001,0.162,0
65,0.006509999999999999,0.5579999999999999,158400,0.919,0.789,0.196,-1.9480000000000002,0.0426,150.049,0.8390000000000001,1
41,0.992,0.34,454013,0.0324,0.9390000000000001,0.105,-24.864,0.0449,127.064,0.113,0
64,0.000463,0.57,217027,0.922,0.000188,0.363,-5.433,0.0424,135.01,0.32,1
0,0.97,0.10800000000000001,257093,0.0623,0.349,0.138,-22.886,0.0482,65.429,0.0546,0
0,0.927,0.248,105960,0.261,0.0637,0.677,-13.525,0.0312,78.738,0.281,0
68,0.893,0.488,203853,0.23,0.0,0.081,-8.163,0.0422,125.535,0.34600000000000003,1
69,0.0507,0.7090000000000001,278067,0.589,0.0,0.0585,-7.776,0.0433,133.922,0.58,1
45,0.9740000000000001,0.397,231587,0.0675,0.00045599999999999997,0.11199999999999999,-16.775,0.043,109.352,0.134,0
0,0.8109999999999999,0.698,228601,0.36700000000000005,0.902,0.287,-9.846,0.0752,124.02600000000001,0.659,0
21,0.732,0.231,323667,0.0406,0.0823,0.605,-29.209,0.0558,75.319,0.16399999999999998,0
73,0.0152,0.746,206880,0.754,0.0,0.0486,-6.681,0.067,149.882,0.764,1
0,0.96,0.16,322600,0.084,0.843,0.11900000000000001,-21.254,0.0453,74.94800000000001,0.0695,0
72,0.795,0.528,246421,0.284,0.000303,0.109,-11.487,0.0287,76.012,0.172,1
63,0.265,0.77,178507,0.69,0.0,0.128,-5.565,0.136,103.035,0.732,1
35,0.988,0.32299999999999995,373173,0.0206,0.927,0.0788,-27.846999999999998,0.0366,88.167,0.0378,0
67,0.00214,0.8909999999999999,196864,0.525,0.0,0.0887,-7.666,0.214,133.126,0.15,1
65,0.11699999999999999,0.762,190400,0.797,0.0,0.20199999999999999,-2.71,0.135,122.066,0.525,1
27,0.895,0.0899,307667,0.0198,0.897,0.106,-27.408,0.0413,167.56,0.0374,0
26,0.977,0.47700000000000004,345853,0.0015400000000000001,0.809,0.0502,-31.162,0.11599999999999999,135.596,0.124,0
72,0.071,0.752,211227,0.59,9.76e-06,0.095,-5.688,0.0259,101.241,0.353,1
55,0.99,0.402,309640,0.0208,0.919,0.09699999999999999,-27.294,0.0449,94.45700000000001,0.0862,0
64,0.000324,0.332,213320,0.8370000000000001,0.0,0.16399999999999998,-3.437,0.038,171.34099999999998,0.551,1
60,0.0177,0.638,187893,0.8190000000000001,0.0,0.312,-4.9910000000000005,0.0643,101.031,0.721,1
28,0.9940000000000001,0.191,119000,0.0529,0.946,0.0905,-26.248,0.0398,85.934,0.0853,0
47,0.9940000000000001,0.42200000000000004,840387,0.0619,0.643,0.134,-17.313,0.0497,136.039,0.414,0
40,0.9590000000000001,0.32,223613,0.155,0.0196,0.125,-20.965999999999998,0.171,87.525,0.157,0
25,0.769,0.22399999999999998,145200,0.295,0.935,0.0905,-21.627,0.0485,80.439,0.0383,0
64,0.0541,0.675,260600,0.501,0.0,0.429,-6.183,0.22,139.861,0.532,1
59,0.10300000000000001,0.746,159404,0.557,0.0036,0.138,-6.722,0.0542,111.961,0.324,1
31,0.938,0.256,820000,0.081,0.919,0.0523,-22.491999999999997,0.0411,104.221,0.0698,0
25,0.99,0.157,490507,0.0388,0.894,0.102,-22.47,0.0608,71.863,0.17,0
64,0.013999999999999999,0.883,315973,0.616,1.48e-06,0.0967,-7.218,0.27399999999999997,141.969,0.48200000000000004,1
29,0.9390000000000001,0.156,623369,0.0335,0.789,0.124,-25.684,0.0411,67.197,0.0359,0
39,0.96,0.22899999999999998,192973,0.22699999999999998,0.9440000000000001,0.0948,-16.967,0.0298,177.313,0.225,0
34,0.946,0.17300000000000001,152400,0.049,0.187,0.16699999999999998,-24.76,0.055,91.191,0.172,0
20,0.966,0.449,189933,0.0478,0.8740000000000001,0.131,-21.866999999999997,0.0464,121.10799999999999,0.401,0
27,0.9279999999999999,0.217,103933,0.261,0.7979999999999999,0.7140000000000001,-19.097,0.08900000000000001,117.846,0.092,0
69,0.141,0.7490000000000001,219080,0.907,0.0,0.10800000000000001,-3.168,0.0638,124.958,0.68,1
70,0.758,0.442,190263,0.24600000000000002,0.0,0.261,-12.825,0.034,77.593,0.36200000000000004,1
70,0.0816,0.764,358053,0.887,0.00010800000000000001,0.847,-3.725,0.0738,118.421,0.721,1
64,0.00475,0.5720000000000001,242813,0.742,0.0,0.33899999999999997,-3.783,0.0432,90.056,0.263,1
37,0.985,0.349,283000,0.0452,0.883,0.0631,-18.727,0.0472,79.515,0.184,0
33,0.773,0.19899999999999998,230760,0.20199999999999999,0.0433,0.0978,-23.201,0.0462,96.056,0.0591,0
70,0.53,0.679,264200,0.44,5.15e-06,0.228,-9.312999999999999,0.35100000000000003,109.959,0.0336,1
35,0.0027600000000000003,0.21,492640,0.937,0.0182,0.28,-4.8389999999999995,0.126,199.97400000000002,0.136,0
36,0.763,0.544,201560,0.33299999999999996,0.000686,0.146,-11.075,0.03,116.446,0.475,0
65,0.0559,0.85,206204,0.551,0.0,0.161,-7.197,0.0572,104.96700000000001,0.634,1
0,0.948,0.276,299800,0.095,3.77e-05,0.45,-22.435,0.0575,94.84200000000001,0.0999,0
22,0.985,0.354,829800,0.0787,0.878,0.0656,-21.065,0.0357,78.65,0.221,0
65,0.303,0.8029999999999999,193536,0.48200000000000004,0.0,0.0923,-8.771,0.0832,150.029,0.594,1
67,0.0244,0.715,205720,0.5720000000000001,0.0,0.26,-6.853,0.0745,113.02,0.429,1
69,0.326,0.8,185960,0.526,0.0416,0.153,-6.403,0.0326,120.0,0.45399999999999996,1
56,0.0341,0.706,238427,0.861,0.0,0.127,-6.684,0.154,119.946,0.9229999999999999,1
48,0.937,0.0992,256493,0.226,0.903,0.183,-14.84,0.0339,79.518,0.0605,0
25,0.965,0.264,362200,0.0633,0.8079999999999999,0.076,-28.636999999999997,0.0405,79.626,0.196,0
47,0.987,0.349,541600,0.326,0.8859999999999999,0.784,-15.347000000000001,0.0551,80.233,0.168,0
23,0.995,0.401,101533,0.00793,0.8370000000000001,0.205,-35.497,0.0455,79.203,0.0836,0
36,1.46e-06,0.38,213093,0.978,0.866,0.23,-6.126,0.0768,132.106,0.33,0
34,0.9570000000000001,0.19,278080,0.172,0.0029,0.09300000000000001,-21.787,0.0362,78.875,0.0497,0
39,0.9359999999999999,0.138,204266,0.341,0.0737,0.682,-15.838,0.127,165.71599999999998,0.18899999999999997,0
70,0.17,0.618,235267,0.741,0.0,0.0822,-3.95,0.031,118.984,0.29600000000000004,1
10,0.983,0.381,177360,0.124,0.903,0.34299999999999997,-21.436999999999998,0.0365,141.405,0.35600000000000004,0
25,0.971,0.0961,261760,0.0345,0.9590000000000001,0.076,-28.7,0.0421,87.249,0.0391,0
70,0.0749,0.579,229880,0.7759999999999999,0.0,0.239,-5.365,0.17300000000000001,136.04399999999998,0.434,1
60,0.5329999999999999,0.711,184999,0.5,0.00011499999999999999,0.10800000000000001,-10.167,0.0818,127.971,0.0361,1
31,0.985,0.34,408707,0.0383,0.868,0.129,-26.087,0.0386,95.963,0.053,0
88,0.0215,0.765,192172,0.7040000000000001,0.0,0.22699999999999998,-4.5889999999999995,0.127,147.055,0.498,1
77,0.4,0.7609999999999999,222560,0.838,0.0,0.17600000000000002,-3.073,0.0502,93.97399999999999,0.71,1
37,0.871,0.147,243200,0.39799999999999996,4.31e-05,0.0766,-6.957999999999999,0.0357,78.155,0.111,0
4,0.99,0.205,265000,0.0587,0.775,0.0967,-28.065,0.0444,88.56200000000001,0.0706,0
79,0.82,0.6809999999999999,179998,0.34,0.0,0.285,-8.617,0.0339,129.98,0.41700000000000004,1
9,0.9540000000000001,0.28300000000000003,1331947,0.26899999999999996,0.816,0.073,-12.472000000000001,0.0352,124.976,0.12,0
0,0.937,0.201,320293,0.00923,4.1e-05,0.0743,-35.797,0.048,79.505,0.04,0
32,0.99,0.33899999999999997,131307,0.0687,0.904,0.106,-26.565,0.0548,74.881,0.415,0
32,0.9440000000000001,0.434,182893,0.278,0.000193,0.0736,-15.908,0.10300000000000001,147.96,0.163,0
49,0.996,0.542,198000,0.0055,0.909,0.0692,-35.181,0.18899999999999997,79.274,0.313,0
64,0.905,0.46399999999999997,230227,0.32799999999999996,0.0,0.135,-9.005,0.0407,70.859,0.784,1
41,0.98,0.35200000000000004,93227,0.0996,0.9390000000000001,0.10099999999999999,-22.224,0.0341,76.97,0.187,0
25,0.977,0.11199999999999999,390133,0.0973,0.0452,0.069,-20.747,0.0531,62.701,0.0399,0
65,0.23,0.515,210893,0.773,1.29e-06,0.0938,-4.848,0.0479,128.001,0.379,1
27,0.6759999999999999,0.319,145053,0.914,0.28300000000000003,0.285,-7.64,0.0571,150.944,0.10300000000000001,0
71,0.0178,0.672,277040,0.738,6.75e-05,0.0927,-7.045,0.0506,107.93799999999999,0.392,1
25,0.995,0.54,219000,0.00365,0.9470000000000001,0.0716,-36.472,0.24,138.75,0.196,0
29,0.9440000000000001,0.191,129893,0.0133,0.9359999999999999,0.0935,-33.696,0.0349,76.82300000000001,0.262,0
71,0.0983,0.596,216689,0.557,0.0,0.0565,-7.522,0.134,133.247,0.6609999999999999,1
24,0.9420000000000001,0.24,904787,0.131,0.93,0.0604,-17.812,0.0408,99.00200000000001,0.0564,0
59,0.0187,0.61,210606,0.664,0.0049,0.473,-6.837999999999999,0.0372,126.085,0.426,1
0,0.9940000000000001,0.514,31787,0.14400000000000002,0.00339,0.114,-17.243,0.0486,117.191,0.253,0
67,0.025,0.79,223795,0.728,0.00106,0.172,-6.523,0.0612,110.059,0.33299999999999996,1
0,0.9890000000000001,0.20199999999999999,72280,0.134,0.941,0.214,-21.728,0.0431,139.873,0.223,0
57,0.852,0.5479999999999999,183293,0.41200000000000003,0.611,0.0854,-7.398,0.0736,114.928,0.151,1
32,0.975,0.44,235880,0.23600000000000002,0.883,0.187,-13.204,0.0297,102.115,0.233,0
0,0.956,0.316,145453,0.29100000000000004,0.00116,0.27899999999999997,-20.129,0.0504,84.19,0.528,0
64,0.0317,0.62,224280,0.627,0.0,0.172,-5.888999999999999,0.0259,90.955,0.16399999999999998,1
40,0.9940000000000001,0.41600000000000004,416947,0.0151,0.924,0.113,-25.838,0.0461,77.971,0.161,0
46,0.976,0.23199999999999998,172867,0.142,0.384,0.46299999999999997,-23.275,0.0573,77.954,0.0786,0
38,0.953,0.129,494000,0.10400000000000001,0.805,0.243,-22.69,0.0527,73.329,0.0385,0
32,0.7879999999999999,0.41,201804,0.331,0.457,0.08199999999999999,-13.072000000000001,0.0754,79.068,0.289,0
53,0.0852,0.7,240773,0.609,5.25e-06,0.14400000000000002,-8.212,0.0322,109.98,0.392,1
33,0.6779999999999999,0.5379999999999999,297480,0.484,9.03e-05,0.91,-17.204,0.0424,112.49600000000001,0.872,0
61,0.20600000000000002,0.835,105502,0.42,0.0,0.129,-13.282,0.446,160.243,0.685,1
33,0.963,0.0859,497387,0.0782,0.847,0.0604,-22.427,0.0407,72.118,0.0459,0
39,0.992,0.24,326400,0.0772,0.903,0.111,-25.605,0.0475,67.19,0.0325,0
61,0.19399999999999998,0.723,228610,0.593,5.3500000000000006e-05,0.217,-5.816,0.0308,92.985,0.273,1
72,0.20199999999999999,0.773,218627,0.6559999999999999,0.00323,0.0697,-10.88,0.0381,119.75399999999999,0.971,1
64,0.131,0.7390000000000001,312987,0.938,0.0,0.124,-4.446000000000001,0.0868,130.018,0.655,1
39,0.971,0.331,458507,0.0969,0.903,0.07400000000000001,-20.717,0.0489,71.464,0.0358,0
62,0.000524,0.473,267867,0.932,0.000361,0.10099999999999999,-3.464,0.14800000000000002,159.985,0.327,1
33,0.84,0.192,422133,0.006809999999999999,0.0844,0.0681,-37.783,0.0456,79.046,0.0702,0
65,0.0293,0.813,208160,0.563,0.0,0.125,-7.082999999999999,0.26899999999999996,83.009,0.7609999999999999,1
4,0.862,0.244,366040,0.156,0.426,0.105,-19.141,0.0514,176.275,0.049,0
57,0.213,0.74,213560,0.483,0.0,0.19699999999999998,-10.664000000000001,0.331,96.976,0.589,1
42,0.995,0.444,144333,0.23399999999999999,0.903,0.0971,-26.588,0.034,119.057,0.579,0
57,0.446,0.45,203631,0.8390000000000001,0.000642,0.0941,-5.224,0.10400000000000001,159.97299999999998,0.43200000000000005,1
78,0.71,0.6459999999999999,179423,0.648,0.00316,0.10800000000000001,-8.602,0.0372,75.00399999999999,0.466,1
28,0.9590000000000001,0.265,530027,0.0689,0.76,0.0891,-23.884,0.049,117.92200000000001,0.040999999999999995,0
55,0.022000000000000002,0.618,241360,0.833,1.4499999999999998e-05,0.153,-4.137,0.0891,127.094,0.531,1
56,0.000532,0.465,209707,0.9540000000000001,2.7899999999999997e-05,0.313,-4.5360000000000005,0.0833,155.899,0.7559999999999999,1
68,0.534,0.5710000000000001,230549,0.43799999999999994,1.56e-05,0.187,-7.007000000000001,0.0279,145.94799999999998,0.444,1
11,0.961,0.41,265093,0.0207,0.0137,0.121,-21.175,0.0434,125.27600000000001,0.276,0
72,0.059000000000000004,0.7090000000000001,205820,0.718,0.0,0.16699999999999998,-3.315,0.0312,104.971,0.24,1
66,0.623,0.752,233280,0.5429999999999999,0.0706,0.107,-9.482999999999999,0.0398,126.001,0.282,1
63,0.0418,0.938,261752,0.478,0.00884,0.0801,-9.738999999999999,0.265,138.059,0.386,1
69,0.419,0.733,200093,0.652,2.37e-06,0.521,-9.101,0.0696,99.99799999999999,0.45899999999999996,1
69,0.6970000000000001,0.431,215853,0.359,0.000148,0.109,-10.943,0.0282,107.723,0.284,1
63,0.0481,0.618,178693,0.645,0.0,0.228,-5.263999999999999,0.0434,97.654,0.221,1
66,0.0216,0.51,243773,0.503,0.002,0.10800000000000001,-8.756,0.242,153.582,0.193,1
87,0.368,0.9009999999999999,203267,0.46399999999999997,1.7100000000000002e-05,0.23800000000000002,-9.789,0.0645,109.00399999999999,0.638,1
52,0.993,0.293,350827,0.00966,0.11,0.0604,-29.125,0.0506,113.94200000000001,0.0394,0
59,0.0844,0.474,305520,0.867,0.0,0.33399999999999996,-6.027,0.557,153.939,0.374,1
49,0.9890000000000001,0.245,257787,0.00499,0.948,0.0699,-32.649,0.0476,73.206,0.10099999999999999,0
62,0.00963,0.639,246173,0.903,7.06e-05,0.174,-5.013,0.0371,135.938,0.96,1
28,0.924,0.15,247720,0.0707,0.7290000000000001,0.0592,-21.752,0.0427,105.874,0.0232,0
44,0.0525,0.473,261407,0.809,0.0116,0.109,-7.3870000000000005,0.0522,87.62299999999999,0.281,0
