popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,genre
45,0.988,0.271,418013,0.0854,0.893,0.0741,-22.739,0.0383,69.86,0.0367,0
61,0.446,0.593,218840,0.639,0.0,0.0998,-5.826,0.0307,142.881,0.332,1
43,0.994,0.285,267984,0.0184,0.879,0.0914,-28.16,0.0364,77.077,0.0942,0
64,0.231,0.791,139294,0.761,0.000626,0.367,-5.76,0.0392,111.663,0.797,1
27,0.99,0.123,263453,0.0471,0.198,0.0789,-24.259,0.0558,169.475,0.0323,0
65,0.0203,0.69,204285,0.636,0.0,0.147,-6.028,0.0457,96.0,0.8,1
26,0.929,0.162,762840,0.308,0.633,0.106,-14.315,0.0453,83.372,0.045,0
0,0.982,0.42,214607,0.0743,0.941,0.102,-24.735,0.0451,107.847,0.138,0
56,0.936,0.0813,284000,0.0901,0.839,0.423,-25.468,0.0465,62.361,0.0764,0
75,0.0975,0.619,221693,0.901,0.0455,0.178,-4.173,0.0563,123.002,0.503,1
56,0.895,0.518,230272,0.411,0.0,0.0911,-7.896,0.0307,136.147,0.187,1
26,0.706,0.547,208560,0.29,0.0446,0.261,-16.5,0.056,146.37,0.225,0
0,0.971,0.328,132707,0.109,0.839,0.173,-19.006,0.0634,82.287,0.701,0
63,0.286,0.756,199654,0.58,5.31e-06,0.133,-4.8,0.0375,124.127,0.402,1
32,0.993,0.276,151947,0.0334,0.743,0.0731,-28.471,0.0392,65.515,0.0429,0
69,0.0132,0.737,232880,0.885,0.0,0.0821,-5.547,0.206,112.877,0.752,1
66,0.293,0.884,209450,0.333,0.0205,0.103,-9.753,0.0617,118.065,0.587,1
71,0.0216,0.59,185714,0.888,0.0,0.487,-2.851,0.0765,126.094,0.288,1
44,0.992,0.237,208000,0.0315,0.914,0.0999,-30.987,0.0404,171.687,0.0924,0
29,0.995,0.344,71547,0.231,0.842,0.101,-19.604,0.0366,123.169,0.404,0
57,0.125,0.413,247137,0.299,2.2e-06,0.187,-11.271,0.0445,82.46,0.549,1
70,0.219,0.701,144333,0.261,0.0,0.0821,-19.846,0.0938,97.042,0.89,1
65,0.00169,0.655,236453,0.696,0.0,0.0352,-5.121,0.0386,102.029,0.822,1
63,0.866,0.548,186133,0.444,0.0,0.134,-9.4,0.0384,169.917,0.62,1
38,0.782,0.494,223504,0.523,8.17e-06,0.781,-7.536,0.0485,78.161,0.467,0
0,0.978,0.239,364333,0.128,1.88e-06,0.851,-22.229,0.0468,90.121,0.0643,0
70,0.226,0.69,252200,0.872,0.0,0.0858,-2.984,0.0588,94.0,0.731,1
62,0.171,0.8,197520,0.439,0.0,0.132,-9.433,0.0453,100.063,0.698,1
27,0.991,0.368,300267,0.123,0.928,0.114,-21.931,0.036,136.968,0.363,0
70,0.023,0.689,210573,0.791,0.0,0.0526,-5.194,0.053,95.04,0.755,1
40,8.55e-05,0.483,232000,0.988,0.0,0.0685,-3.554,0.1,82.491,0.141,0
0,0.978,0.258,690307,0.0261,0.00208,0.0573,-23.931,0.0438,81.213,0.0675,0
27,0.961,0.306,347773,0.246,0.625,0.152,-17.336,0.0528,59.357,0.192,0
24,0.995,0.352,113653,0.0597,0.854,0.144,-24.945,0.0575,116.165,0.0547,0
37,0.867,0.191,273880,0.117,0.537,0.0718,-18.7,0.0348,83.066,0.0728,0
28,0.991,0.508,175427,0.00766,0.873,0.0732,-37.783,0.0975,130.918,0.588,0
70,0.41,0.721,213750,0.881,7.61e-06,0.292,-2.528,0.342,127.759,0.643,1
63,0.133,0.86,215316,0.471,0.0,0.115,-11.248,0.235,139.951,0.377,1
29,0.961,0.277,198467,0.157,0.916,0.11,-18.767,0.0337,82.01,0.211,0
64,0.84,0.409,160448,0.272,0.0,0.116,-9.565,0.0481,78.789,0.417,1
43,0.969,0.335,323760,0.292,0.0843,0.0962,-16.495,0.0365,171.925,0.592,0
42,0.00026,0.44,288467,0.862,0.103,0.0966,-5.241,0.0333,80.011,0.457,0
39,0.982,0.234,248613,0.0319,0.928,0.126,-31.601,0.0416,58.481,0.0572,0
25,0.00251,0.441,353547,0.885,0.00201,0.103,-5.191,0.074,169.9,0.733,0
0,0.935,0.19,111000,0.148,1.19e-05,0.114,-25.215,0.0566,77.779,0.11,0
70,0.41,0.695,234507,0.869,0.0,0.237,-5.066,0.0483,124.989,0.58,1
49,0.00233,0.494,227840,0.834,0.00495,0.0836,-7.788,0.0475,113.261,0.214,0
50,0.989,0.184,174013,0.0327,0.79,0.0922,-33.084,0.0459,84.783,0.114,0
61,0.158,0.733,213200,0.636,0.0,0.32,-6.693,0.0299,99.996,0.591,1
63,0.792,0.482,143290,0.273,0.00223,0.109,-13.396,0.043,118.952,0.142,1
43,0.907,0.491,179120,0.284,0.904,0.641,-19.707,0.0376,120.378,0.525,0
66,0.0311,0.904,226864,0.813,0.00697,0.0471,-7.105,0.121,125.461,0.81,1
35,0.988,0.293,379800,0.0357,0.887,0.0822,-25.973,0.0418,82.299,0.137,0
32,0.982,0.353,244467,0.0855,0.874,0.121,-24.043,0.0475,75.499,0.0943,0
54,0.0271,0.625,225827,0.598,0.0,0.15,-7.085,0.0336,85.011,0.369,1
63,0.409,0.618,291880,0.688,6.32e-06,0.3,-5.867,0.0477,78.311,0.561,1
39,0.876,0.215,434867,0.0647,0.0965,0.0696,-27.087,0.0462,102.05,0.0398,0
73,0.00313,0.551,271560,0.643,0.00385,0.421,-13.091,0.0353,128.661,0.514,1
31,0.702,0.286,571013,0.44,0.753,0.172,-8.98,0.0302,50.611,0.0394,0
36,0.99,0.396,587627,0.122,0.906,0.0746,-22.457,0.0365,139.006,0.245,0
23,0.995,0.403,64587,0.0978,0.793,0.0965,-24.368,0.047,68.029,0.487,0
62,0.0706,0.75,206848,0.799,0.0,0.377,-2.788,0.0697,110.991,0.462,1
26,0.991,0.245,280267,0.0407,0.869,0.083,-26.126,0.0369,80.009,0.0775,0
72,0.411,0.673,215067,0.395,0.00546,0.122,-8.639,0.123,170.074,0.137,1
76,0.0285,0.573,230227,0.739,0.0,0.111,-5.74,0.129,97.085,0.451,1
61,0.00933,0.549,179267,0.887,0.0153,0.348,-4.511,0.112,156.08,0.341,1
74,0.0126,0.469,177480,0.786,3.76e-05,0.503,-5.396,0.186,87.023,0.409,1
30,0.931,0.178,173479,0.392,0.862,0.0837,-14.296,0.0469,81.5,0.222,0
49,0.000269,0.544,291107,0.952,0.0196,0.0954,-6.516,0.0483,94.007,0.351,0
64,0.00364,0.767,275707,0.551,0.0,0.0451,-7.328,0.0616,100.904,0.796,1
57,0.29,0.647,340522,0.749,1.19e-06,0.126,-5.056,0.42,91.902,0.585,1
67,0.0162,0.568,180954,0.668,0.0,0.234,-4.042,0.0485,162.154,0.506,1
32,0.847,0.292,624987,0.26,0.605,0.664,-22.279,0.108,97.189,0.187,0
53,0.991,0.319,276400,0.158,0.882,0.164,-21.696,0.0585,81.164,0.163,0
0,0.99,0.476,187747,0.251,0.871,0.0832,-16.905,0.0447,129.668,0.396,0
24,0.949,0.148,970000,0.0331,0.741,0.0706,-21.501,0.0441,70.425,0.037,0
0,0.968,0.228,249480,0.0892,0.000262,0.406,-24.696,0.065,82.936,0.0719,0
65,0.0392,0.926,196600,0.336,0.0,0.138,-9.326,0.594,92.995,0.38,1
61,0.571,0.705,173605,0.443,0.000116,0.109,-10.765,0.0716,151.751,0.306,1
32,0.16,0.176,165853,0.0678,0.848,0.0882,-22.031,0.0461,83.608,0.0295,0
27,0.951,0.469,190307,0.104,0.692,0.0756,-20.414,0.0335,113.084,0.152,0
37,0.00297,0.536,258640,0.796,0.12,0.0559,-9.392,0.034,95.902,0.696,0
69,0.00165,0.577,236334,0.875,0.0,0.0892,-2.944,0.0445,132.943,0.522,1
71,0.655,0.416,188851,0.649,2.82e-06,0.12,-5.271,0.0385,112.482,0.474,1
27,0.985,0.17,950280,0.054,0.919,0.0946,-26.959,0.0401,73.884,0.0508,0
52,0.97,0.196,190293,0.275,0.468,0.0908,-14.796,0.0405,82.348,0.102,0
62,0.0159,0.591,185474,0.577,0.0,0.162,-6.107,0.0331,156.107,0.502,1
47,0.976,0.216,98973,0.207,0.904,0.0912,-19.887,0.0386,176.958,0.292,0
29,0.947,0.578,194813,0.311,0.899,0.123,-17.227,0.0509,104.764,0.88,0
24,0.955,0.17,977000,0.196,0.827,0.0489,-18.034,0.0453,81.811,0.0346,0
65,0.158,0.589,189414,0.665,0.0,0.0971,-6.752,0.0453,126.877,0.462,1
23,0.992,0.384,116800,0.0796,0.92,0.0993,-28.135,0.0351,93.347,0.386,0
74,0.57,0.479,252187,0.549,0.0239,0.127,-10.551,0.373,180.985,0.576,1
15,0.99,0.188,70663,0.107,0.604,0.148,-21.717,0.0412,133.854,0.174,0
66,0.228,0.57,206947,0.576,0.0,0.33,-6.792,0.0631,143.943,0.438,1
69,0.187,0.483,219427,0.648,0.0,0.0812,-8.651,0.327,93.939,0.242,1
33,0.949,0.553,336587,0.328,0.216,0.27,-16.25,0.0451,98.47,0.852,0
38,0.951,0.312,520360,0.0336,0.642,0.119,-24.434,0.0335,98.327,0.134,0
37,0.992,0.381,258200,0.106,0.879,0.109,-23.793,0.0375,67.13,0.0744,0
38,0.995,0.471,268131,0.0353,0.913,0.0784,-28.751,0.0568,96.822,0.186,0
39,0.876,0.155,224547,0.0958,0.896,0.389,-18.049,0.0393,139.609,0.0372,0
34,0.00373,0.3,590507,0.902,0.862,0.109,-6.117,0.0683,110.744,0.39,0
32,0.992,0.195,216067,0.0573,0.829,0.0717,-26.696,0.0486,86.579,0.0425,0
68,0.431,0.675,239800,0.758,0.00177,0.377,-4.589,0.0368,89.982,0.152,1
65,0.203,0.598,230240,0.405,0.0,0.311,-8.155,0.0464,122.144,0.244,1
70,0.0541,0.789,142907,0.53,0.0,0.164,-6.2,0.293,75.515,0.367,1
63,0.00123,0.671,280013,0.499,0.0,0.239,-7.766,0.0442,84.045,0.0854,1
0,0.929,0.311,206613,0.111,0.000193,0.122,-24.937,0.0568,86.873,0.186,0
46,0.825,0.42,391613,0.281,0.000135,0.199,-15.291,0.0445,89.423,0.792,0
35,0.947,0.259,206208,0.189,0.947,0.416,-20.439,0.0408,75.549,0.19,0
31,0.865,0.316,310840,0.286,0.501,0.121,-15.48,0.0391,96.694,0.388,0
54,0.413,0.371,269971,0.629,0.0,0.0769,-4.882,0.0677,139.388,0.411,1
72,0.14,0.634,224627,0.668,0.0,0.216,-5.488,0.0291,80.989,0.635,1
71,0.00332,0.754,203867,0.804,0.0,0.0329,-3.177,0.0853,119.968,0.818,1
34,0.0024,0.541,423307,0.944,0.365,0.353,-5.294,0.0491,132.012,0.452,0
76,0.22,0.71,238267,0.799,0.000602,0.349,-4.897,0.0328,120.372,0.725,1
33,0.995,0.34,102413,0.0788,0.89,0.157,-28.529,0.0688,76.211,0.355,0
63,0.127,0.664,201004,0.698,0.0,0.118,-5.084,0.067,135.023,0.573,1
60,0.08,0.418,241846,0.794,0.0,0.329,-4.973,0.0816,129.434,0.178,1
68,0.0146,0.417,171693,0.849,0.000387,0.0673,-4.199,0.0481,94.267,0.594,1
39,0.717,0.489,266840,0.454,0.0,0.211,-6.333,0.0279,68.001,0.251,0
29,0.995,0.33,234373,0.0394,0.909,0.0763,-23.716,0.0464,76.942,0.254,0
60,0.992,0.295,256440,0.0673,0.868,0.0721,-24.793,0.0362,71.254,0.0801,0
0,0.941,0.37,819067,0.175,3.76e-05,0.588,-18.026,0.043,107.247,0.179,0
0,0.979,0.253,318027,0.0619,0.344,0.103,-25.359,0.0442,135.421,0.16,0
33,0.549,0.136,183640,0.407,0.824,0.131,-11.009,0.0332,93.258,0.117,0
77,0.716,0.655,169175,0.569,7.4e-06,0.135,-5.018,0.0349,150.267,0.44,1
30,0.994,0.189,151000,0.0229,0.911,0.0871,-28.732,0.0492,69.126,0.0392,0
31,0.975,0.207,198120,0.0531,0.941,0.293,-33.367,0.04,123.653,0.0775,0
46,0.000181,0.19,383627,0.859,7.15e-05,0.351,-5.297,0.064,72.39,0.153,0
87,0.215,0.63,220293,0.804,0.0,0.253,-4.183,0.0363,123.146,0.492,1
70,0.391,0.568,227067,0.494,0.000114,0.109,-8.365,0.0309,165.183,0.293,1
66,0.99,0.387,268427,0.0451,0.913,0.112,-24.698,0.0364,61.494,0.071,0
62,0.898,0.612,169428,0.267,0.0,0.153,-9.289,0.0395,77.914,0.66,1
37,0.99,0.325,418560,0.025,0.882,0.0868,-32.534,0.0568,112.22,0.173,0
70,0.00359,0.758,223240,0.49,6.61e-06,0.292,-9.877,0.139,140.116,0.335,1
69,0.0118,0.847,259440,0.402,0.0,0.283,-9.952,0.0641,99.693,0.752,1
66,0.013,0.7,223107,0.701,0.0,0.461,-3.834,0.161,93.012,0.38,1
63,0.068,0.754,175191,0.681,0.0,0.0591,-4.846,0.0315,103.011,0.845,1
69,0.353,0.834,148494,0.551,0.0,0.103,-4.217,0.43,76.938,0.5,1
30,0.855,0.518,178293,0.354,0.0195,0.132,-21.282,0.0428,100.804,0.933,0
31,0.857,0.16,440773,0.108,0.0818,0.0765,-23.787,0.0443,93.448,0.0421,0
65,0.00425,0.41,274800,0.539,0.00089,0.117,-8.412,0.0302,138.852,0.141,1
65,0.0172,0.591,233239,0.909,0.694,0.743,-4.376,0.0542,142.065,0.192,1
37,0.936,0.221,173520,0.152,0.0,0.17,-22.583,0.0486,78.648,0.0883,0
68,0.38,0.736,211304,0.593,0.0,0.204,-4.677,0.04,92.068,0.607,1
33,0.95,0.0842,250627,0.0196,0.858,0.108,-32.994,0.0415,170.187,0.0386,0
59,0.992,0.375,314120,0.00607,0.883,0.0562,-29.405,0.0501,67.978,0.0445,0
70,0.189,0.792,177215,0.307,0.0,0.0834,-6.224,0.0522,104.511,0.631,1
28,0.844,0.281,334480,0.0732,0.613,0.118,-19.596,0.0415,78.037,0.259,0
59,0.133,0.825,208500,0.909,0.0,0.0508,-4.009,0.267,128.003,0.625,1
25,0.949,0.294,523160,0.103,0.941,0.0602,-18.277,0.0389,124.401,0.105,0
37,0.948,0.262,141400,0.0591,0.396,0.135,-24.22,0.0484,135.857,0.0474,0
39,0.978,0.202,250400,0.0466,0.935,0.138,-24.104,0.0465,129.227,0.0366,0
30,0.943,0.119,813560,0.0203,0.335,0.061,-31.438,0.0516,79.887,0.0395,0
65,0.0805,0.753,346133,0.471,0.0299,0.131,-10.48,0.0317,96.038,0.778,1
36,0.00159,0.553,284387,0.919,0.00151,0.209,-6.231,0.0745,120.074,0.474,0
66,0.122,0.574,227907,0.61,1.1e-06,0.13,-7.283,0.0732,74.957,0.374,1
65,0.00829,0.482,240000,0.816,0.0,0.393,-2.33,0.152,78.156,0.296,1
65,0.0713,0.801,180518,0.723,0.154,0.0675,-4.985,0.0689,109.03,0.883,1
58,0.112,0.646,223947,0.833,0.000462,0.121,-5.134,0.057,108.003,0.278,1
75,0.242,0.865,242407,0.687,0.0,0.158,-3.744,0.217,139.023,0.486,1
64,0.639,0.604,191413,0.541,0.0,0.169,-7.378,0.0915,134.326,0.892,1
0,0.968,0.364,141933,0.254,0.000145,0.149,-18.413,0.0527,135.165,0.241,0
30,0.987,0.189,314640,0.00371,0.937,0.102,-36.368,0.0359,69.082,0.0737,0
67,0.94,0.686,220147,0.276,0.0,0.111,-12.85,0.0321,131.854,0.681,1
66,0.254,0.873,197320,0.473,0.0,0.111,-6.529,0.0484,119.997,0.465,1
41,0.987,0.143,182040,0.0342,0.936,0.0802,-27.102,0.0538,62.384,0.0358,0
38,0.374,0.429,246067,0.889,0.0,0.328,-9.256,0.106,126.946,0.372,0
64,0.107,0.708,241933,0.815,0.0,0.326,-4.044,0.25,86.493,0.657,1
58,0.61,0.78,199628,0.484,2.9e-05,0.0642,-7.365,0.058,115.018,0.961,1
35,0.984,0.588,117560,0.000792,0.23,0.0667,-32.5,0.072,116.264,0.439,0
65,0.00477,0.681,174080,0.864,0.0,0.122,-3.276,0.0301,132.929,0.921,1
33,0.993,0.177,287000,0.0187,0.945,0.0971,-26.88,0.0475,68.471,0.105,0
23,0.983,0.362,838213,0.0756,0.816,0.1,-22.469,0.0419,129.58,0.207,0
63,0.477,0.712,218228,0.763,0.00118,0.114,-6.254,0.0867,142.031,0.503,1
72,0.00107,0.818,213733,0.799,0.128,0.057,-4.1,0.156,100.014,0.0815,1
62,0.0475,0.654,213280,0.739,0.0,0.118,-4.762,0.0596,104.022,0.602,1
30,0.995,0.452,331613,0.143,0.94,0.0859,-18.358,0.0677,79.046,0.226,0
34,0.978,0.161,147200,0.0391,0.427,0.0832,-29.267,0.0449,108.181,0.0616,0
72,0.0466,0.709,185281,0.571,0.0,0.106,-7.617,0.0405,93.957,0.51,1
52,0.982,0.345,172444,0.044,0.96,0.221,-29.256,0.0453,90.43,0.0675,0
3,0.994,0.473,323080,0.125,0.869,0.0817,-22.431,0.0464,125.831,0.12,0
40,0.969,0.0679,101107,0.0575,0.887,0.126,-25.336,0.0459,74.163,0.0359,0
36,0.954,0.299,389920,0.168,0.708,0.0964,-16.132,0.0354,92.725,0.139,0
73,0.0838,0.806,224693,0.875,0.00192,0.065,-3.817,0.088,125.063,0.917,1
30,0.977,0.106,529173,0.0373,0.849,0.0716,-23.31,0.0414,79.979,0.0337,0
58,0.137,0.739,265950,0.681,0.0,0.0807,-5.933,0.0817,101.976,0.645,1
71,0.386,0.688,268320,0.853,0.0,0.0862,-5.814,0.0493,103.993,0.743,1
73,0.009,0.72,204640,0.672,0.0,0.232,-6.852,0.0551,124.986,0.705,1
65,0.0382,0.731,115437,0.706,2.41e-05,0.636,-4.958,0.417,153.074,0.384,1
43,0.943,0.191,202733,0.0368,0.372,0.0456,-31.484,0.0439,130.415,0.0615,0
70,0.0574,0.671,192439,0.547,1.55e-06,0.0855,-6.284,0.0526,82.034,0.336,1
73,0.244,0.654,239827,0.566,0.0,0.123,-10.313,0.0268,108.293,0.527,1
44,0.737,0.289,334613,0.27,0.00272,0.909,-15.952,0.0441,123.565,0.186,0
56,0.373,0.683,190027,0.437,0.0,0.102,-9.867,0.14,116.919,0.198,1
69,0.000623,0.601,212040,0.888,0.0,0.0475,-4.018,0.0396,100.033,0.4,1
28,0.989,0.507,366667,0.0112,0.918,0.0839,-26.899,0.0699,97.06,0.0399,0
72,0.0503,0.852,227547,0.604,0.0,0.327,-4.569,0.0642,94.762,0.667,1
33,0.96,0.2,200570,0.325,5.11e-05,0.276,-7.245,0.0297,90.597,0.396,0
35,0.945,0.149,343000,0.293,0.869,0.0642,-14.837,0.0373,84.694,0.124,0
70,0.399,0.549,214762,0.675,0.0,0.181,-5.637,0.0332,119.898,0.206,1
19,0.948,0.332,67533,0.248,0.86,0.211,-21.732,0.0351,123.944,0.346,0
64,0.712,0.53,244267,0.2,1.07e-05,0.0859,-12.473,0.0468,61.255,0.357,1
0,0.738,0.486,180480,0.276,0.742,0.151,-16.882,0.0553,83.663,0.227,0
38,0.989,0.106,461653,0.129,0.915,0.156,-19.649,0.045,77.192,0.0334,0
41,0.363,0.115,118000,0.274,0.859,0.376,-17.094,0.0383,168.459,0.138,0
25,0.993,0.195,170920,0.0776,0.897,0.0581,-29.205,0.0445,139.689,0.237,0
69,0.359,0.574,257848,0.824,0.0,0.0816,-6.885,0.0463,149.981,0.434,1
30,0.957,0.196,281400,0.00887,0.19,0.331,-22.653,0.0449,82.143,0.118,0
30,0.99,0.323,204437,0.0858,0.886,0.112,-25.676,0.0404,77.499,0.175,0
30,0.944,0.422,372000,0.271,0.935,0.148,-15.292,0.0345,147.783,0.461,0
71,0.00272,0.517,211520,0.906,9.26e-06,0.113,-3.677,0.0735,172.977,0.731,1
9,0.977,0.0816,115400,0.0619,0.803,0.142,-25.708,0.0421,81.996,0.04,0
72,0.00205,0.57,178600,0.865,0.0,0.404,-4.518,0.0472,110.01,0.691,1
68,0.00128,0.649,233185,0.875,0.0,0.0486,-2.88,0.0696,166.927,0.557,1
33,0.974,0.347,173227,0.0614,0.895,0.0733,-25.428,0.0342,140.681,0.465,0
79,0.337,0.669,194560,0.675,1.5e-05,0.109,-2.869,0.0337,160.911,0.262,1
61,0.0315,0.594,240293,0.709,0.0562,0.0738,-9.541,0.0377,90.001,0.587,1
73,0.0653,0.421,202533,0.873,0.0,0.123,-4.343,0.0565,84.803,0.63,1
0,0.974,0.297,832533,0.102,0.1,0.112,-20.458,0.0385,110.633,0.127,0
36,0.991,0.269,264560,0.00856,0.913,0.132,-29.686,0.0367,70.131,0.0808,0
15,0.966,0.163,1049493,0.0801,0.0146,0.0939,-24.421,0.0425,92.014,0.0376,0
65,0.148,0.583,216063,0.475,0.0,0.139,-5.556,0.0846,136.034,0.332,1
31,0.976,0.233,103440,0.0938,0.896,0.083,-19.353,0.0392,119.695,0.0826,0
28,0.906,0.576,57000,0.297,0.951,0.193,-19.101,0.0441,72.084,0.43,0
0,0.993,0.393,245312,0.0113,0.927,0.0872,-26.323,0.0563,68.275,0.0972,0
62,0.0465,0.769,200733,0.648,0.0,0.201,-3.78,0.177,142.074,0.401,1
71,0.0156,0.714,213107,0.725,0.0,0.0726,-6.411,0.0402,99.988,0.59,1
13,0.952,0.222,414987,0.178,0.854,0.123,-21.526,0.0389,88.518,0.318,0
32,0.993,0.393,225011,0.114,0.888,0.147,-27.79,0.0365,129.119,0.385,0
58,0.000554,0.427,278587,0.904,0.000363,0.0738,-3.753,0.0577,145.96,0.318,1
60,0.0121,0.753,192240,0.626,0.000159,0.127,-7.995,0.142,103.927,0.707,1
72,0.201,0.832,275533,0.544,0.000139,0.632,-12.697,0.0442,119.49,0.928,1
69,0.015,0.647,194898,0.754,0.0,0.0684,-5.446,0.0378,97.005,0.755,1
42,0.983,0.378,362027,0.147,0.847,0.101,-20.691,0.033,71.316,0.151,0
37,0.884,0.483,230120,0.177,0.899,0.104,-17.225,0.0755,156.497,0.32,0
61,0.131,0.575,280333,0.848,0.0,0.11,-4.297,0.0885,159.941,0.42,1
63,0.5,0.656,193987,0.842,0.0,0.0787,-5.714,0.24,101.364,0.384,1
63,0.0409,0.787,219027,0.666,1.91e-05,0.296,-4.475,0.0485,140.008,0.485,1
61,0.754,0.481,224213,0.473,0.0,0.135,-5.844,0.0433,133.048,0.492,1
53,0.0107,0.417,274853,0.77,1.86e-05,0.39,-5.588,0.0599,131.956,0.177,1
27,0.924,0.147,429733,0.0129,0.287,0.19,-30.572,0.046,83.522,0.0354,0
61,0.322,0.752,213535,0.784,0.0,0.11,-4.941,0.0754,135.039,0.464,1
63,0.226,0.829,203333,0.915,1.25e-05,0.246,-3.205,0.106,118.903,0.779,1
40,0.993,0.582,140640,0.0103,0.936,0.102,-28.292,0.1,100.704,0.363,0
47,0.967,0.253,233427,0.126,0.858,0.112,-17.009,0.0377,67.171,0.0355,0
37,0.951,0.273,487667,0.128,0.928,0.127,-17.724,0.0358,109.163,0.118,0
0,0.832,0.213,1350400,0.0798,0.0269,0.0613,-23.056,0.038,101.405,0.059,0
30,0.99,0.238,196027,0.0535,0.909,0.108,-28.126,0.0495,83.686,0.0642,0
89,0.0165,0.747,158800,0.74,9.94e-05,0.101,-4.325,0.191,176.059,0.552,1
0,0.966,0.344,287227,0.265,0.0105,0.091,-20.139,0.0792,99.574,0.394,0
30,0.992,0.324,719160,0.0521,0.886,0.0736,-23.818,0.0423,135.697,0.0366,0
26,0.921,0.318,280867,0.444,0.842,0.329,-15.364,0.0517,155.862,0.307,0
46,0.788,0.159,155933,0.162,5.14e-05,0.135,-12.618,0.0358,89.841,0.195,0
46,0.00212,0.544,272013,0.92,7.85e-06,0.0562,-6.96,0.0369,100.007,0.683,0
62,0.798,0.553,186584,0.274,7.13e-06,0.103,-12.564,0.0379,86.672,0.208,1
29,0.871,0.161,286720,0.173,0.715,0.701,-15.489,0.0366,100.899,0.0383,0
71,0.812,0.576,312960,0.556,0.125,0.0943,-6.474,0.231,148.173,0.294,1
36,0.716,0.171,251653,0.203,0.873,0.109,-16.418,0.0352,103.478,0.108,0
55,0.0163,0.481,215000,0.662,0.0,0.101,-6.688,0.046,119.883,0.203,1
45,8.66e-06,0.445,225133,0.966,0.238,0.13,-3.637,0.0656,160.018,0.486,0
70,0.0402,0.732,169920,0.586,2.66e-06,0.121,-7.868,0.232,76.48,0.73,1
67,0.0939,0.684,236948,0.791,0.0,0.359,-4.435,0.309,153.992,0.529,1
64,0.254,0.657,218253,0.497,0.0,0.367,-7.689,0.112,106.049,0.594,1
31,0.981,0.327,918413,0.0775,0.801,0.0786,-24.232,0.0401,128.069,0.149,0
65,0.00651,0.558,158400,0.919,0.789,0.196,-1.948,0.0426,150.049,0.839,1
46,0.907,0.251,747773,0.0674,0.822,0.0928,-22.581,0.0446,133.929,0.0642,0
69,0.0733,0.382,221693,0.416,0.0,0.0719,-9.303,0.0302,102.089,0.125,1
69,0.152,0.726,202301,0.605,0.0,0.642,-5.002,0.296,139.233,0.36,1
61,0.0251,0.813,231560,0.699,0.0135,0.0527,-8.656,0.0458,117.548,0.732,1
70,0.0438,0.839,271307,0.437,2.75e-06,0.131,-11.344,0.285,82.008,0.464,1
74,0.137,0.703,198947,0.66,0.0,0.192,-5.119,0.123,95.031,0.79,1
14,0.926,0.263,358400,0.265,3.56e-05,0.131,-21.024,0.0355,101.552,0.297,0
68,0.283,0.792,224213,0.563,0.0,0.128,-4.838,0.0793,133.996,0.288,1
33,0.229,0.535,286187,0.307,0.842,0.114,-12.601,0.0281,139.057,0.345,0
38,0.847,0.478,171133,0.366,0.947,0.0756,-17.539,0.0433,79.283,0.221,0
60,0.228,0.583,217267,0.544,6.25e-05,0.0965,-6.109,0.0319,154.084,0.421,1
25,0.992,0.429,297813,0.139,0.846,0.126,-21.579,0.0345,104.535,0.213,0
62,0.0026,0.555,243933,0.933,0.0,0.122,-5.04,0.113,144.874,0.421,1
24,0.957,0.383,361733,0.128,0.937,0.106,-26.428,0.0703,113.786,0.167,0
64,0.05,0.528,247423,0.723,0.0,0.156,-4.015,0.0331,137.963,0.227,1
59,0.0277,0.663,227027,0.51,0.0,0.27,-8.823,0.192,96.223,0.131,1
64,0.0148,0.541,211109,0.695,0.000114,0.137,-7.75,0.0456,115.122,0.318,1
30,0.991,0.19,525893,0.157,0.896,0.135,-20.365,0.0354,87.713,0.0519,0
72,0.107,0.803,174200,0.705,3.6e-06,0.147,-5.316,0.0624,90.995,0.49,1
57,0.809,0.36,241867,0.442,0.0,0.0864,-7.882,0.0288,83.958,0.23,1
8,0.899,0.367,531507,0.174,0.632,0.916,-21.332,0.0659,109.773,0.182,0
71,0.235,0.522,221538,0.428,2.35e-06,0.278,-11.332,0.143,129.829,0.399,1
37,0.97,0.154,252067,0.0319,0.891,0.0901,-27.519,0.0369,139.337,0.0371,0
70,0.282,0.651,218763,0.568,0.0,0.0862,-6.774,0.0275,93.006,0.805,1
23,0.945,0.364,308427,0.205,5.51e-06,0.499,-16.808,0.0467,85.166,0.275,0
61,0.0137,0.685,190453,0.919,3.29e-05,0.114,-5.039,0.203,138.95,0.715,1
80,0.872,0.657,232533,0.291,0.0,0.114,-10.572,0.0293,103.973,0.298,1
64,0.0301,0.532,276480,0.815,0.0,0.0721,-5.834,0.0392,149.728,0.546,1
62,0.397,0.951,237714,0.661,0.0,0.0686,-2.678,0.0612,104.997,0.926,1
41,0.961,0.361,639973,0.06,0.677,0.0873,-19.814,0.0383,124.598,0.203,0
33,0.96,0.244,375217,0.472,0.0647,0.379,-10.033,0.0365,103.363,0.0905,0
71,0.0268,0.769,218615,0.817,9.95e-05,0.084,-4.092,0.0339,139.979,0.866,1
68,0.0121,0.594,271600,0.614,0.0,0.823,-6.091,0.0536,79.968,0.101,1
66,0.186,0.687,190827,0.723,0.0436,0.216,-6.437,0.0327,94.018,0.394,1
